# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1215       1.291537633130e-10       2.609030603046e-12       1.616053331054e-12       0.000000000000e+00       2.796099251389e-15       1.372395685248e-16      -6.061410075097e-17 
 1216       1.284902450147e-10       2.637710346717e-12       1.626636183530e-12       0.000000000000e+00       2.786956914778e-15       1.406670504157e-16      -6.172130003930e-17 
 1217       1.278271747482e-10       2.666502977507e-12       1.634639841998e-12       0.000000000000e+00       2.777851134994e-15       1.440940647081e-16      -6.281694268528e-17 
 1218       1.271647508660e-10       2.695395813833e-12       1.640077889011e-12       0.000000000000e+00       2.768781771234e-15       1.475218358646e-16      -6.390085456259e-17 
 1219       1.265031729698e-10       2.724376089461e-12       1.642964059445e-12       0.000000000000e+00       2.759748680244e-15       1.509515965770e-16      -6.497286073758e-17 
 1220       1.258426419138e-10       2.753430953329e-12       1.643312240859e-12       0.000000000000e+00       2.750751716311e-15       1.543845877829e-16      -6.603278546779e-17 
 1221       1.251833598063e-10       2.782547469378e-12       1.641136473853e-12       0.000000000000e+00       2.741790731256e-15       1.578220586827e-16      -6.708045220061e-17 
 1222       1.245255300130e-10       2.811712616375e-12       1.636450952416e-12       0.000000000000e+00       2.732865574427e-15       1.612652667570e-16      -6.811568357181e-17 
 1223       1.238693571588e-10       2.840913287737e-12       1.629270024291e-12       0.000000000000e+00       2.723976092696e-15       1.647154777833e-16      -6.913830140418e-17 
 1224       1.232150471310e-10       2.870136291360e-12       1.619608191324e-12       0.000000000000e+00       2.715122130450e-15       1.681739658534e-16      -7.014812670609e-17 
 1225       1.225628070811e-10       2.899368349445e-12       1.607480109823e-12       0.000000000000e+00       2.706303529585e-15       1.716420133902e-16      -7.114497967010e-17 
 1226       1.219128454281e-10       2.928596098322e-12       1.592900590912e-12       0.000000000000e+00       2.697520129499e-15       1.751209111650e-16      -7.212867967155e-17 
 1227       1.212653718602e-10       2.957806088275e-12       1.575884600887e-12       0.000000000000e+00       2.688771767089e-15       1.786119583143e-16      -7.309904526717e-17 
 1228       1.206205973381e-10       2.986984783371e-12       1.556447261573e-12       0.000000000000e+00       2.680058276741e-15       1.821164623570e-16      -7.405589419362e-17 
 1229       1.199787340967e-10       3.016118561286e-12       1.534603850677e-12       0.000000000000e+00       2.671379490323e-15       1.856357392115e-16      -7.499904336613e-17 
 1230       1.193399956483e-10       3.045193713127e-12       1.510369802149e-12       0.000000000000e+00       2.662735237185e-15       1.891711132126e-16      -7.592830887709e-17 
 1231       1.187045967847e-10       3.074196443262e-12       1.483760706529e-12       0.000000000000e+00       2.654125344144e-15       1.927239171289e-16      -7.684350599461e-17 
 1232       1.180727535800e-10       3.103112869143e-12       1.454792311312e-12       0.000000000000e+00       2.645549635486e-15       1.962954921795e-16      -7.774444916116e-17 
 1233       1.174446833927e-10       3.131929021133e-12       1.423480521298e-12       0.000000000000e+00       2.637007932951e-15       1.998871880511e-16      -7.863095199211e-17 
 1234       1.168206048688e-10       3.160630842333e-12       1.389841398949e-12       0.000000000000e+00       2.628500055736e-15       2.035003629154e-16      -7.950282727436e-17 
 1235       1.162007379436e-10       3.189204188407e-12       1.353891164745e-12       0.000000000000e+00       2.620025820481e-15       2.071363834456e-16      -8.035988696491e-17 
 1236       1.155853038448e-10       3.217634827407e-12       1.315646197539e-12       0.000000000000e+00       2.611585041267e-15       2.107966248342e-16      -8.120194218949e-17 
 1237       1.149745250949e-10       3.245908439600e-12       1.275123034914e-12       0.000000000000e+00       2.603177529608e-15       2.144824708092e-16      -8.202880324110e-17 
 1238       1.143686255133e-10       3.274010617294e-12       1.232338373539e-12       0.000000000000e+00       2.594803094445e-15       2.181953136519e-16      -8.284027957863e-17 
 1239       1.137678302194e-10       3.301926864664e-12       1.187309069521e-12       0.000000000000e+00       2.586461542139e-15       2.219365542136e-16      -8.363617982547e-17 
 1240       1.131723656347e-10       3.329642597576e-12       1.140052138765e-12       0.000000000000e+00       2.578152676468e-15       2.257076019328e-16      -8.441631176806e-17 
 1241       1.125824594853e-10       3.357143143415e-12       1.090584757328e-12       0.000000000000e+00       2.569876298615e-15       2.295098748520e-16      -8.518048235451e-17 
 1242       1.119983408048e-10       3.384413740912e-12       1.038924261775e-12       0.000000000000e+00       2.561632207167e-15       2.333447996352e-16      -8.592849769320e-17 
 1243       1.114202399364e-10       3.411439539965e-12       9.850881495329e-13       0.000000000000e+00       2.553420198104e-15       2.372138115844e-16      -8.666016305136e-17 
 1244       1.108483885357e-10       3.438205601471e-12       9.290940792490e-13       0.000000000000e+00       2.545240064798e-15       2.411183546574e-16      -8.737528285365e-17 
 1245       1.102830195728e-10       3.464696897147e-12       8.709598711450e-13       0.000000000000e+00       2.537091598002e-15       2.450598814841e-16      -8.807366068076e-17 
 1246       1.097243409722e-10       3.490899649015e-12       8.107070554275e-13       0.000000000000e+00       2.528974605527e-15       2.490391878566e-16      -8.875514239689e-17 
 1247       1.091724561863e-10       3.516805365392e-12       7.483715623681e-13       0.000000000000e+00       2.520888971534e-15       2.530544076176e-16      -8.941974608861e-17 
 1248       1.086274426948e-10       3.542406851906e-12       6.839931583501e-13       0.000000000000e+00       2.512834597924e-15       2.571029942814e-16      -9.006753364770e-17 
 1249       1.080893782839e-10       3.567696876062e-12       6.176119098209e-13       0.000000000000e+00       2.504811384718e-15       2.611823843923e-16      -9.069856778245e-17 
 1250       1.075583410463e-10       3.592668167172e-12       5.492681839214e-13       0.000000000000e+00       2.496819230047e-15       2.652899974912e-16      -9.131291201962e-17 
 1251       1.070344093824e-10       3.617313416289e-12       4.790026491158e-13       0.000000000000e+00       2.488858030152e-15       2.694232360802e-16      -9.191063070634e-17 
 1252       1.065176620002e-10       3.641625276127e-12       4.068562758213e-13       0.000000000000e+00       2.480927679378e-15       2.735794855892e-16      -9.249178901204e-17 
 1253       1.060081779158e-10       3.665596360999e-12       3.328703370378e-13       0.000000000000e+00       2.473028070167e-15       2.777561143411e-16      -9.305645293038e-17 
 1254       1.055060364544e-10       3.689219246745e-12       2.570864089777e-13       0.000000000000e+00       2.465159093055e-15       2.819504735175e-16      -9.360468928118e-17 
 1255       1.050113172501e-10       3.712486470655e-12       1.795463716954e-13       0.000000000000e+00       2.457320636668e-15       2.861598971244e-16      -9.413656571232e-17 
 1256       1.045241002468e-10       3.735390531407e-12       1.002924097173e-13       0.000000000000e+00       2.449512587716e-15       2.903817019579e-16      -9.465215070167e-17 
 1257       1.040444656987e-10       3.757923888991e-12       1.936701267139e-14       0.000000000000e+00       2.441734830987e-15       2.946131875699e-16      -9.515151355904e-17 
 1258       1.035724941703e-10       3.780078964639e-12      -6.318702408317e-14       0.000000000000e+00       2.433987249345e-15       2.988516362335e-16      -9.563472442808e-17 
 1259       1.031082665376e-10       3.801848140755e-12      -1.473265988261e-13       0.000000000000e+00       2.426269723724e-15       3.030943129090e-16      -9.610185428818e-17 
 1260       1.026518639879e-10       3.823223760847e-12      -2.330083028465e-13       0.000000000000e+00       2.418582133121e-15       3.073384652094e-16      -9.655297495645e-17 
 1261       1.022033680207e-10       3.844198129452e-12      -3.201884198130e-13       0.000000000000e+00       2.410924354595e-15       3.115813233660e-16      -9.698815908960e-17 
 1262       1.017628604479e-10       3.864763512065e-12      -4.088229251439e-13       0.000000000000e+00       2.403296263259e-15       3.158201001943e-16      -9.740748018588e-17 
 1263       1.013304233945e-10       3.884912135076e-12      -4.988674853780e-13       0.000000000000e+00       2.395697732278e-15       3.200519910593e-16      -9.781101258700e-17 
 1264       1.009061392989e-10       3.904636185689e-12      -5.902774575441e-13       0.000000000000e+00       2.388128632862e-15       3.242741738414e-16      -9.819883148005e-17 
 1265       1.004900909136e-10       3.923927811858e-12      -6.830078885320e-13       0.000000000000e+00       2.380588834262e-15       3.284838089022e-16      -9.857101289943e-17 
 1266       1.000823613054e-10       3.942779122217e-12      -7.770135144625e-13       0.000000000000e+00       2.373078203764e-15       3.326780390498e-16      -9.892763372877e-17 
 1267       9.968303385607e-11       3.961182186003e-12      -8.722487600574e-13       0.000000000000e+00       2.365596606687e-15       3.368539895047e-16      -9.926877170285e-17 
 1268       9.929219226267e-11       3.979129032992e-12      -9.686677380104e-13       0.000000000000e+00       2.358143906376e-15       3.410087678654e-16      -9.959450540952e-17 
 1269       9.890992053817e-11       3.996611653426e-12      -1.066224248357e-12       0.000000000000e+00       2.350719964198e-15       3.451394640742e-16      -9.990491429166e-17 
 1270       9.853630301185e-11       4.013621997941e-12      -1.164871777844e-12       0.000000000000e+00       2.343324639535e-15       3.492431503825e-16      -1.002000786490e-16 
 1271       9.817142432981e-11       4.030151977499e-12      -1.264563499302e-12       0.000000000000e+00       2.335957789783e-15       3.533168813170e-16      -1.004800796403e-16 
 1272       9.781536945537e-11       4.046193463314e-12      -1.365252271014e-12       0.000000000000e+00       2.328619270345e-15       3.573576936447e-16      -1.007449992848e-16 
 1273       9.746822366965e-11       4.061738286784e-12      -1.466890636084e-12       0.000000000000e+00       2.321308934627e-15       3.613626063391e-16      -1.009949204647e-16 
 1274       9.713007257194e-11       4.076778239422e-12      -1.569430821813e-12       0.000000000000e+00       2.314026634031e-15       3.653286205458e-16      -1.012299269267e-16 
 1275       9.680100208026e-11       4.091305072779e-12      -1.672824739062e-12       0.000000000000e+00       2.306772217954e-15       3.692527195479e-16      -1.014501032840e-16 
 1276       9.648109843179e-11       4.105310498381e-12      -1.777023981628e-12       0.000000000000e+00       2.299545533778e-15       3.731318687317e-16      -1.016555350183e-16 
 1277       9.617044818333e-11       4.118786187653e-12      -1.881979825610e-12       0.000000000000e+00       2.292346426872e-15       3.769630155528e-16      -1.018463084818e-16 
 1278       9.586913821181e-11       4.131723771850e-12      -1.987643228785e-12       0.000000000000e+00       2.285174740580e-15       3.807430895011e-16      -1.020225108988e-16 
 1279       9.557725571477e-11       4.144114841988e-12      -2.093964829971e-12       0.000000000000e+00       2.278030316223e-15       3.844690020669e-16      -1.021842303681e-16 
 1280       9.529488821078e-11       4.155950948771e-12      -2.200894948403e-12       0.000000000000e+00       2.270912993088e-15       3.881376467065e-16      -1.023315558644e-16 
 1281       9.502212353997e-11       4.167223602520e-12      -2.308383583100e-12       0.000000000000e+00       2.263822608427e-15       3.917458988079e-16      -1.024645772405e-16 
 1282       9.475904986446e-11       4.177924273107e-12      -2.416380412239e-12       0.000000000000e+00       2.256758997453e-15       3.952906156561e-16      -1.025833852295e-16 
 1283       9.450575566888e-11       4.188044389877e-12      -2.524834792519e-12       0.000000000000e+00       2.249721993330e-15       3.987686363992e-16      -1.026880714460e-16 
 1284       9.426232976082e-11       4.197575341584e-12      -2.633695758539e-12       0.000000000000e+00       2.242711427174e-15       4.021767820141e-16      -1.027787283889e-16 
 1285       9.402883608483e-11       4.206510125105e-12      -2.742913788453e-12       0.000000000000e+00       2.235727143628e-15       4.055126423852e-16      -1.028554530945e-16 
 1286       9.380523784996e-11       4.214848312261e-12      -2.852446124208e-12       0.000000000000e+00       2.228769047792e-15       4.087769474120e-16      -1.029183581411e-16 
 1287       9.359147253995e-11       4.222591139363e-12      -2.962251510588e-12       0.000000000000e+00       2.221837058819e-15       4.119712228106e-16      -1.029675607735e-16 
 1288       9.338747702002e-11       4.229739863605e-12      -3.072288433910e-12       0.000000000000e+00       2.214931094377e-15       4.150970054706e-16      -1.030031792653e-16 
 1289       9.319318753553e-11       4.236295763110e-12      -3.182515121526e-12       0.000000000000e+00       2.208051070641e-15       4.181558434770e-16      -1.030253329201e-16 
 1290       9.300853971057e-11       4.242260136979e-12      -3.292889541320e-12       0.000000000000e+00       2.201196902296e-15       4.211492961342e-16      -1.030341420747e-16 
 1291       9.283346854668e-11       4.247634305341e-12      -3.403369401207e-12       0.000000000000e+00       2.194368502528e-15       4.240789339879e-16      -1.030297281004e-16 
 1292       9.266790842144e-11       4.252419609402e-12      -3.513912148629e-12       0.000000000000e+00       2.187565783022e-15       4.269463388483e-16      -1.030122134059e-16 
 1293       9.251179308715e-11       4.256617411494e-12      -3.624474970059e-12       0.000000000000e+00       2.180788653962e-15       4.297531038129e-16      -1.029817214390e-16 
 1294       9.236505566946e-11       4.260229095124e-12      -3.735014790493e-12       0.000000000000e+00       2.174037024019e-15       4.325008332895e-16      -1.029383766889e-16 
 1295       9.222762866599e-11       4.263256065023e-12      -3.845488272955e-12       0.000000000000e+00       2.167310800356e-15       4.351911430184e-16      -1.028823046888e-16 
 1296       9.209944394503e-11       4.265699747195e-12      -3.955851817990e-12       0.000000000000e+00       2.160609888620e-15       4.378256600960e-16      -1.028136320173e-16 
 1297       9.198043274413e-11       4.267561588968e-12      -4.066061563166e-12       0.000000000000e+00       2.153934192938e-15       4.404060229970e-16      -1.027324863015e-16 
 1298       9.187052566880e-11       4.268843059039e-12      -4.176073382571e-12       0.000000000000e+00       2.147283615914e-15       4.429338815977e-16      -1.026389962182e-16 
 1299       9.176965269111e-11       4.269545647527e-12      -4.285842886313e-12       0.000000000000e+00       2.140658058628e-15       4.454108971985e-16      -1.025332914970e-16 
 1300       9.167774314833e-11       4.269670866021e-12      -4.395325420016e-12       0.000000000000e+00       2.134057420627e-15       4.478387425468e-16      -1.024155029221e-16 
 1301       9.159472574164e-11       4.269220247628e-12      -4.504476064322e-12       0.000000000000e+00       2.127481599926e-15       4.502191018597e-16      -1.022857623341e-16 
 1302       9.152052853470e-11       4.268195347023e-12      -4.613249634386e-12       0.000000000000e+00       2.120930493003e-15       4.525536708473e-16      -1.021442026332e-16 
 1303       9.145507895233e-11       4.266597740499e-12      -4.721600679377e-12       0.000000000000e+00       2.114403994792e-15       4.548441567347e-16      -1.019909577801e-16 
 1304       9.139830377915e-11       4.264429026013e-12      -4.829483481976e-12       0.000000000000e+00       2.107901998687e-15       4.570922782858e-16      -1.018261627993e-16 
 1305       9.135012915825e-11       4.261690823238e-12      -4.936852057874e-12       0.000000000000e+00       2.101424396529e-15       4.592997658252e-16      -1.016499537808e-16 
 1306       9.131048058978e-11       4.258384773614e-12      -5.043660155271e-12       0.000000000000e+00       2.094971078609e-15       4.614683612617e-16      -1.014624678820e-16 
 1307       9.127928292964e-11       4.254512540389e-12      -5.149861254374e-12       0.000000000000e+00       2.088541933663e-15       4.635998181107e-16      -1.012638433307e-16 
 1308       9.125646038812e-11       4.250075808679e-12      -5.255408566896e-12       0.000000000000e+00       2.082136848866e-15       4.656959015172e-16      -1.010542194265e-16 
 1309       9.124193652853e-11       4.245076285507e-12      -5.360255035556e-12       0.000000000000e+00       2.075755709830e-15       4.677583882786e-16      -1.008337365433e-16 
 1310       9.123563426585e-11       4.239515699860e-12      -5.464353333574e-12       0.000000000000e+00       2.069398400602e-15       4.697890668675e-16      -1.006025361316e-16 
 1311       9.123747586538e-11       4.233395802734e-12      -5.567655864172e-12       0.000000000000e+00       2.063064803656e-15       4.717897374546e-16      -1.003607607204e-16 
 1312       9.124738294138e-11       4.226718367182e-12      -5.670114760073e-12       0.000000000000e+00       2.056754799894e-15       4.737622119314e-16      -1.001085539199e-16 
 1313       9.126527645571e-11       4.219485188368e-12      -5.771681882999e-12       0.000000000000e+00       2.050468268639e-15       4.757083139330e-16      -9.984606042306e-17 
 1314       9.129107671652e-11       4.211698083610e-12      -5.872308823168e-12       0.000000000000e+00       2.044205087632e-15       4.776298788611e-16      -9.957342600810e-17 
 1315       9.132470337681e-11       4.203358892435e-12      -5.971946898793e-12       0.000000000000e+00       2.037965133031e-15       4.795287539066e-16      -9.929079754076e-17 
 1316       9.136607543315e-11       4.194469476623e-12      -6.070547155585e-12       0.000000000000e+00       2.031748279402e-15       4.814067980727e-16      -9.899832297635e-17 
 1317       9.141511122429e-11       4.185031720260e-12      -6.168060366244e-12       0.000000000000e+00       2.025554399722e-15       4.832658821973e-16      -9.869615136201e-17 
 1318       9.147172842981e-11       4.175047529785e-12      -6.264437029964e-12       0.000000000000e+00       2.019383365370e-15       4.851078889762e-16      -9.838443283886e-17 
 1319       9.153584406879e-11       4.164518834038e-12      -6.359627371928e-12       0.000000000000e+00       2.013235046124e-15       4.869347129860e-16      -9.806331864419e-17 
 1320       9.160737449841e-11       4.153447584315e-12      -6.453581342806e-12       0.000000000000e+00       2.007109310160e-15       4.887482607062e-16      -9.773296111368e-17 
 1321       9.168623541263e-11       4.141835754407e-12      -6.546248618258e-12       0.000000000000e+00       2.001006024048e-15       4.905504505430e-16      -9.739351368358e-17 
 1322       9.177234184082e-11       4.129685340660e-12      -6.637578598428e-12       0.000000000000e+00       1.994925052744e-15       4.923432128514e-16      -9.704513089285e-17 
 1323       9.186560814640e-11       4.116998362015e-12      -6.727520407444e-12       0.000000000000e+00       1.988866259592e-15       4.941284899583e-16      -9.668796838541e-17 
 1324       9.196593795359e-11       4.103777860163e-12      -6.816028304732e-12       0.000000000000e+00       1.982829518702e-15       4.959077798552e-16      -9.632217146318e-17 
 1325       9.207319380847e-11       4.090030911963e-12      -6.903077985359e-12       0.000000000000e+00       1.976814752260e-15       4.976807617153e-16      -9.594784060245e-17 
 1326       9.218722718019e-11       4.075765650389e-12      -6.988650458700e-12       0.000000000000e+00       1.970821893624e-15       4.994466552430e-16      -9.556506556104e-17 
 1327       9.230788850040e-11       4.060990267560e-12      -7.072726652826e-12       0.000000000000e+00       1.964850874971e-15       5.012046756183e-16      -9.517393679431e-17 
 1328       9.243502716125e-11       4.045713014863e-12      -7.155287414372e-12       0.000000000000e+00       1.958901627298e-15       5.029540334888e-16      -9.477454545653e-17 
 1329       9.256849151334e-11       4.029942203068e-12      -7.236313508408e-12       0.000000000000e+00       1.952974080418e-15       5.046939349608e-16      -9.436698340230e-17 
 1330       9.270812886366e-11       4.013686202446e-12      -7.315785618302e-12       0.000000000000e+00       1.947068162954e-15       5.064235815912e-16      -9.395134318795e-17 
 1331       9.285378547353e-11       3.996953442887e-12      -7.393684345595e-12       0.000000000000e+00       1.941183802342e-15       5.081421703792e-16      -9.352771807297e-17 
 1332       9.300530655663e-11       3.979752414017e-12      -7.469990209866e-12       0.000000000000e+00       1.935320924823e-15       5.098488937577e-16      -9.309620202138e-17 
 1333       9.316253627687e-11       3.962091665313e-12      -7.544683648601e-12       0.000000000000e+00       1.929479455441e-15       5.115429395849e-16      -9.265688970318e-17 
 1334       9.332531774639e-11       3.943979806228e-12      -7.617745017064e-12       0.000000000000e+00       1.923659318043e-15       5.132234911362e-16      -9.220987649569e-17 
 1335       9.349349302351e-11       3.925425506299e-12      -7.689154588163e-12       0.000000000000e+00       1.917860435273e-15       5.148897270953e-16      -9.175525848501e-17 
 1336       9.366690311070e-11       3.906437495271e-12      -7.758892552321e-12       0.000000000000e+00       1.912082728573e-15       5.165408215464e-16      -9.129313246743e-17 
 1337       9.384538795249e-11       3.887024563214e-12      -7.826939017343e-12       0.000000000000e+00       1.906326118175e-15       5.181759439653e-16      -9.082359595078e-17 
 1338       9.402878643350e-11       3.867195560636e-12      -7.893274008285e-12       0.000000000000e+00       1.900590523102e-15       5.197942592111e-16      -9.034674715588e-17 
 1339       9.421693637631e-11       3.846959398606e-12      -7.957877467324e-12       0.000000000000e+00       1.894875861163e-15       5.213949275183e-16      -8.986268501796e-17 
 1340       9.440967453950e-11       3.826325048868e-12      -8.020729253626e-12       0.000000000000e+00       1.889182048955e-15       5.229771044876e-16      -8.937150918800e-17 
 1341       9.460683661553e-11       3.805301543961e-12      -8.081809143215e-12       0.000000000000e+00       1.883509001851e-15       5.245399410781e-16      -8.887332003422e-17 
 1342       9.480825722875e-11       3.783897977334e-12      -8.141096828838e-12       0.000000000000e+00       1.877856634007e-15       5.260825835988e-16      -8.836821864339e-17 
 1343       9.501376993335e-11       3.762123503464e-12      -8.198571919842e-12       0.000000000000e+00       1.872224858352e-15       5.276041737000e-16      -8.785630682234e-17 
 1344       9.522320721128e-11       3.739987337975e-12      -8.254213942035e-12       0.000000000000e+00       1.866613586590e-15       5.291038483652e-16      -8.733768709927e-17 
 1345       9.543640047026e-11       3.717498757756e-12      -8.308002337558e-12       0.000000000000e+00       1.861022729194e-15       5.305807399022e-16      -8.681246272522e-17 
 1346       9.565318004167e-11       3.694667101076e-12      -8.359916464753e-12       0.000000000000e+00       1.855452195404e-15       5.320339759354e-16      -8.628073767545e-17 
 1347       9.587337517858e-11       3.671501767701e-12      -8.409935598033e-12       0.000000000000e+00       1.849901893225e-15       5.334626793970e-16      -8.574261665084e-17 
 1348       9.609681405365e-11       3.648012219017e-12      -8.458038927748e-12       0.000000000000e+00       1.844371729424e-15       5.348659685184e-16      -8.519820507932e-17 
 1349       9.632332375710e-11       3.624207978140e-12      -8.504205560058e-12       0.000000000000e+00       1.838861609526e-15       5.362429568224e-16      -8.464760911724e-17 
 1350       9.655273029470e-11       3.600098630040e-12      -8.548414516797e-12       0.000000000000e+00       1.833371437813e-15       5.375927531141e-16      -8.409093565081e-17 
 1351       9.678485858566e-11       3.575693821655e-12      -8.590644735346e-12       0.000000000000e+00       1.827901117319e-15       5.389144614733e-16      -8.352829229749e-17 
 1352       9.701953246066e-11       3.551003262007e-12      -8.630875068497e-12       0.000000000000e+00       1.822450549830e-15       5.402071812453e-16      -8.295978740738e-17 
 1353       9.725657465974e-11       3.526036722326e-12      -8.669084284326e-12       0.000000000000e+00       1.817019635876e-15       5.414700070331e-16      -8.238553006465e-17 
 1354       9.749580683032e-11       3.500804036160e-12      -8.705251066062e-12       0.000000000000e+00       1.811608274737e-15       5.427020286887e-16      -8.180563008894e-17 
 1355       9.773704952508e-11       3.475315099497e-12      -8.739354011950e-12       0.000000000000e+00       1.806216364430e-15       5.439023313048e-16      -8.122019803677e-17 
 1356       9.798012220001e-11       3.449579870881e-12      -8.771371635126e-12       0.000000000000e+00       1.800843801714e-15       5.450699952063e-16      -8.062934520291e-17 
 1357       9.822484321227e-11       3.423608371530e-12      -8.801282363484e-12       0.000000000000e+00       1.795490482082e-15       5.462040959423e-16      -8.003318362184e-17 
 1358       9.847102981821e-11       3.397410685454e-12      -8.829064539543e-12       0.000000000000e+00       1.790156299763e-15       5.473037042771e-16      -7.943182606911e-17 
 1359       9.871849817132e-11       3.370996959571e-12      -8.854696420316e-12       0.000000000000e+00       1.784841147715e-15       5.483678861822e-16      -7.882538606278e-17 
 1360       9.896706332015e-11       3.344377403825e-12      -8.878156177181e-12       0.000000000000e+00       1.779544917623e-15       5.493957028279e-16      -7.821397786479e-17 
 1361       9.921653920631e-11       3.317562291305e-12      -8.899421895748e-12       0.000000000000e+00       1.774267499898e-15       5.503862105747e-16      -7.759771648241e-17 
 1362       9.946673866239e-11       3.290561958360e-12      -8.918471575727e-12       0.000000000000e+00       1.769008783673e-15       5.513384609651e-16      -7.697671766958e-17 
 1363       9.971748190084e-11       3.263386666531e-12      -8.935288726479e-12       0.000000000000e+00       1.763768666676e-15       5.522515542270e-16      -7.635109427955e-17 
 1364       9.996862208430e-11       3.236046186478e-12      -8.949879219603e-12       0.000000000000e+00       1.758547084962e-15       5.531248004287e-16      -7.572094527678e-17 
 1365       1.002200200255e-10       3.208550209820e-12      -8.962254616888e-12       0.000000000000e+00       1.753343983497e-15       5.539575600362e-16      -7.508636660995e-17 
 1366       1.004715357198e-10       3.180908487029e-12      -8.972426591262e-12       0.000000000000e+00       1.748159306304e-15       5.547491905531e-16      -7.444745485121e-17 
 1367       1.007230283437e-10       3.153130827540e-12      -8.980406927024e-12       0.000000000000e+00       1.742992996464e-15       5.554990465158e-16      -7.380430719740e-17 
 1368       1.009743562532e-10       3.125227099854e-12      -8.986207520078e-12       0.000000000000e+00       1.737844996114e-15       5.562064794885e-16      -7.315702147119e-17 
 1369       1.012253769826e-10       3.097207231653e-12      -8.989840378155e-12       0.000000000000e+00       1.732715246442e-15       5.568708380582e-16      -7.250569612227e-17 
 1370       1.014759472426e-10       3.069081209904e-12      -8.991317621050e-12       0.000000000000e+00       1.727603687689e-15       5.574914678298e-16      -7.185043022850e-17 
 1371       1.017259229192e-10       3.040859080972e-12      -8.990651480847e-12       0.000000000000e+00       1.722510259141e-15       5.580677114213e-16      -7.119132349711e-17 
 1372       1.019751590721e-10       3.012550950724e-12      -8.987854302152e-12       0.000000000000e+00       1.717434899134e-15       5.585989084585e-16      -7.052847626584e-17 
 1373       1.022235099328e-10       2.984166984639e-12      -8.982938542323e-12       0.000000000000e+00       1.712377545045e-15       5.590843955705e-16      -6.986198950412e-17 
 1374       1.024708289039e-10       2.955717407919e-12      -8.975916771697e-12       0.000000000000e+00       1.707338133296e-15       5.595235063846e-16      -6.919196481424e-17 
 1375       1.027169685568e-10       2.927212505594e-12      -8.966801673822e-12       0.000000000000e+00       1.702316599346e-15       5.599155715210e-16      -6.851850443253e-17 
 1376       1.029617806306e-10       2.898662622633e-12      -8.955606045687e-12       0.000000000000e+00       1.697312877693e-15       5.602599185885e-16      -6.784171123051e-17 
 1377       1.032051160307e-10       2.870078164053e-12      -8.942342797951e-12       0.000000000000e+00       1.692326901869e-15       5.605558721791e-16      -6.716168871609e-17 
 1378       1.034468248271e-10       2.841469595026e-12      -8.927024955176e-12       0.000000000000e+00       1.687358604441e-15       5.608027538631e-16      -6.647854103469e-17 
 1379       1.036867562528e-10       2.812847440987e-12      -8.909665656050e-12       0.000000000000e+00       1.682407917006e-15       5.609998821843e-16      -6.579237297048e-17 
 1380       1.039247587027e-10       2.784222287744e-12      -8.890278153625e-12       0.000000000000e+00       1.677474770189e-15       5.611465726551e-16      -6.510328994747e-17 
 1381       1.041606797318e-10       2.755604781588e-12      -8.868875815540e-12       0.000000000000e+00       1.672559093643e-15       5.612421377515e-16      -6.441139803075e-17 
 1382       1.043943660537e-10       2.727005629398e-12      -8.845472124258e-12       0.000000000000e+00       1.667660816045e-15       5.612858869078e-16      -6.371680392761e-17 
 1383       1.046256635392e-10       2.698435598752e-12      -8.820080677289e-12       0.000000000000e+00       1.662779865093e-15       5.612771265123e-16      -6.301961498876e-17 
 1384       1.048544172149e-10       2.669905518037e-12      -8.792715187424e-12       0.000000000000e+00       1.657916167506e-15       5.612151599020e-16      -6.231993920943e-17 
 1385       1.050804712615e-10       2.641426276551e-12      -8.763389482963e-12       0.000000000000e+00       1.653069649021e-15       5.610992873575e-16      -6.161788523061e-17 
 1386       1.053036690122e-10       2.613008824622e-12      -8.732117507947e-12       0.000000000000e+00       1.648240234391e-15       5.609288060986e-16      -6.091356234019e-17 
 1387       1.055238529518e-10       2.584664173707e-12      -8.698913322386e-12       0.000000000000e+00       1.643427847382e-15       5.607030102787e-16      -6.020708047410e-17 
 1388       1.057408647145e-10       2.556403396506e-12      -8.663791102490e-12       0.000000000000e+00       1.638632410770e-15       5.604211909803e-16      -5.949855021755e-17 
 1389       1.059545450829e-10       2.528237627067e-12      -8.626765140898e-12       0.000000000000e+00       1.633853846341e-15       5.600826362100e-16      -5.878808280613e-17 
 1390       1.061647339860e-10       2.500178060901e-12      -8.587849846908e-12       0.000000000000e+00       1.629092074889e-15       5.596866308933e-16      -5.807579012703e-17 
 1391       1.063712704984e-10       2.472235955081e-12      -8.547059746708e-12       0.000000000000e+00       1.624347016211e-15       5.592324568702e-16      -5.736178472017e-17 
 1392       1.065739928382e-10       2.444422628359e-12      -8.504409483606e-12       0.000000000000e+00       1.619618589108e-15       5.587193928895e-16      -5.664617977940e-17 
 1393       1.067727383657e-10       2.416749461272e-12      -8.459913818258e-12       0.000000000000e+00       1.614906711380e-15       5.581467146046e-16      -5.592908915367e-17 
 1394       1.069673435820e-10       2.389227896247e-12      -8.413587628900e-12       0.000000000000e+00       1.610211299826e-15       5.575136945680e-16      -5.521062734816e-17 
