# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1753       5.096962208009e-11       1.178028051830e-12      -2.719281561290e-12       8.370369943538e-15       6.212216611924e-16       4.622855909661e-18       1.018372951192e-17 
 1754       5.091425822719e-11       1.170646187698e-12      -2.688043434641e-12       8.363710279291e-15       6.197153112205e-16       4.736744857876e-18       9.895640386391e-18 
 1755       5.085680824803e-11       1.163461775769e-12      -2.656683069589e-12       8.357014620478e-15       6.182132738998e-16       4.859846064629e-18       9.608422581230e-18 
 1756       5.079728715473e-11       1.156474329892e-12      -2.625211940966e-12       8.350282859400e-15       6.167155379924e-16       4.992132245683e-18       9.322097249835e-18 
 1757       5.073571005055e-11       1.149683359248e-12      -2.593641576720e-12       8.343514888066e-15       6.152220921242e-16       5.133575886850e-18       9.036685626551e-18 
 1758       5.067209213003e-11       1.143088368346e-12      -2.561983557991e-12       8.336710598187e-15       6.137329247846e-16       5.284149243614e-18       8.752209026776e-18 
 1759       5.060644867911e-11       1.136688857008e-12      -2.530249519186e-12       8.329869881183e-15       6.122480243263e-16       5.443824340755e-18       8.468688847069e-18 
 1760       5.053879507530e-11       1.130484320367e-12      -2.498451148057e-12       8.322992628174e-15       6.107673789653e-16       5.612572971970e-18       8.186146565256e-18 
 1761       5.046914678778e-11       1.124474248858e-12      -2.466600185774e-12       8.316078729986e-15       6.092909767801e-16       5.790366699498e-18       7.904603740536e-18 
 1762       5.039751937759e-11       1.118658128209e-12      -2.434708427001e-12       8.309128077150e-15       6.078188057119e-16       5.977176853744e-18       7.624082013588e-18 
 1763       5.032392849772e-11       1.113035439433e-12      -2.402787719974e-12       8.302140559898e-15       6.063508535645e-16       6.172974532897e-18       7.344603106678e-18 
 1764       5.024838989329e-11       1.107605658820e-12      -2.370849966576e-12       8.295116068165e-15       6.048871080034e-16       6.377730602560e-18       7.066188823764e-18 
 1765       5.017091940164e-11       1.102368257932e-12      -2.338907122412e-12       8.288054491589e-15       6.034275565562e-16       6.591415695370e-18       6.788861050606e-18 
 1766       5.009153295256e-11       1.097322703590e-12      -2.306971196886e-12       8.280955719510e-15       6.019721866121e-16       6.814000210620e-18       6.512641754869e-18 
 1767       5.001024656831e-11       1.092468457874e-12      -2.275054253274e-12       8.273819640970e-15       6.005209854216e-16       7.045454313883e-18       6.237552986232e-18 
 1768       4.992707636386e-11       1.087804978105e-12      -2.243168408805e-12       8.266646144711e-15       5.990739400963e-16       7.285747936637e-18       5.963616876492e-18 
 1769       4.984203854699e-11       1.083331716846e-12      -2.211325834731e-12       8.259435119177e-15       5.976310376088e-16       7.534850775886e-18       5.690855639674e-18 
 1770       4.975514941843e-11       1.079048121889e-12      -2.179538756409e-12       8.252186452512e-15       5.961922647923e-16       7.792732293783e-18       5.419291572135e-18 
 1771       4.966642537198e-11       1.074953636251e-12      -2.147819453369e-12       8.244900032559e-15       5.947576083402e-16       8.059361717255e-18       5.148947052672e-18 
 1772       4.957588289471e-11       1.071047698161e-12      -2.116180259399e-12       8.237575746862e-15       5.933270548064e-16       8.334708037625e-18       4.879844542627e-18 
 1773       4.948353856704e-11       1.067329741058e-12      -2.084633562612e-12       8.230213482665e-15       5.919005906045e-16       8.618740010234e-18       4.612006585996e-18 
 1774       4.938940906291e-11       1.063799193578e-12      -2.053191805530e-12       8.222813126908e-15       5.904782020077e-16       8.911426154069e-18       4.345455809534e-18 
 1775       4.929351114990e-11       1.060455479549e-12      -2.021867485152e-12       8.215374566232e-15       5.890598751489e-16       9.212734751378e-18       4.080214922860e-18 
 1776       4.919586168940e-11       1.057298017985e-12      -1.990673153036e-12       8.207897686975e-15       5.876455960198e-16       9.522633847300e-18       3.816306718569e-18 
 1777       4.909647763672e-11       1.054326223073e-12      -1.959621415372e-12       8.200382375173e-15       5.862353504713e-16       9.841091249487e-18       3.553754072331e-18 
 1778       4.899537604125e-11       1.051539504168e-12      -1.928724933058e-12       8.192828516559e-15       5.848291242130e-16       1.016807452772e-17       3.292579943005e-18 
 1779       4.889257404659e-11       1.048937265788e-12      -1.897996421776e-12       8.185235996563e-15       5.834269028128e-16       1.050355101356e-17       3.032807372741e-18 
 1780       4.878808889068e-11       1.046518907599e-12      -1.867448652069e-12       8.177604700311e-15       5.820286716969e-16       1.084748779991e-17       2.774459487087e-18 
 1781       4.868193790598e-11       1.044283824415e-12      -1.837094449414e-12       8.169934512626e-15       5.806344161494e-16       1.119985174071e-17       2.517559495097e-18 
 1782       4.857413851955e-11       1.042231406186e-12      -1.806946694301e-12       8.162225318026e-15       5.792441213122e-16       1.156060945052e-17       2.262130689439e-18 
 1783       4.846470825325e-11       1.040361037988e-12      -1.777018322307e-12       8.154477000725e-15       5.778577721847e-16       1.192972730414e-17       2.008196446497e-18 
 1784       4.835366472384e-11       1.038672100023e-12      -1.747322324172e-12       8.146689444631e-15       5.764753536233e-16       1.230717143626e-17       1.755780226481e-18 
 1785       4.824102564313e-11       1.037163967600e-12      -1.717871745877e-12       8.138862533347e-15       5.750968503417e-16       1.269290774106e-17       1.504905573534e-18 
 1786       4.812680881813e-11       1.035836011138e-12      -1.688679688715e-12       8.130996150170e-15       5.737222469101e-16       1.308690187184e-17       1.255596115835e-18 
 1787       4.801103215117e-11       1.034687596151e-12      -1.659759309371e-12       8.123090178091e-15       5.723515277553e-16       1.348911924064e-17       1.007875565712e-18 
 1788       4.789371364007e-11       1.033718083244e-12      -1.631123819998e-12       8.115144499794e-15       5.709846771604e-16       1.389952501787e-17       7.617677197403e-19 
 1789       4.777487137823e-11       1.032926828102e-12      -1.602786488289e-12       8.107158997656e-15       5.696216792645e-16       1.431808413193e-17       5.172964588564e-19 
 1790       4.765452355485e-11       1.032313181486e-12      -1.574760637558e-12       8.099133553747e-15       5.682625180624e-16       1.474476126884e-17       2.744857484607e-19 
 1791       4.753268845499e-11       1.031876489221e-12      -1.547059646810e-12       8.091068049828e-15       5.669071774044e-16       1.517952087183e-17       3.335963852498e-20 
 1792       4.740938694935e-11       1.031615780250e-12      -1.519695517559e-12       8.082962464074e-15       5.655556421424e-16       1.562231837363e-17      -2.060679577893e-19 
 1793       4.728464998555e-11       1.031528828017e-12      -1.492674561318e-12       8.074817162102e-15       5.642079015778e-16       1.607307381552e-17      -4.438240197540e-19 
 1794       4.715851115828e-11       1.031613081404e-12      -1.466001677041e-12       8.066632608317e-15       5.628639460412e-16       1.653169801207e-17      -6.799459143841e-19 
 1795       4.703100422551e-11       1.031865975956e-12      -1.439681781215e-12       8.058409269411e-15       5.615237657486e-16       1.699810129829e-17      -9.144711980211e-19 
 1796       4.690216310872e-11       1.032284933859e-12      -1.413719807880e-12       8.050147614365e-15       5.601873508008e-16       1.747219352892e-17      -1.147437616608e-18 
 1797       4.677202189310e-11       1.032867363925e-12      -1.388120708653e-12       8.041848114454e-15       5.588546911840e-16       1.795388407771e-17      -1.378883105965e-18 
 1798       4.664061482782e-11       1.033610661569e-12      -1.362889452748e-12       8.033511243247e-15       5.575257767685e-16       1.844308183671e-17      -1.608845792063e-18 
 1799       4.650797632627e-11       1.034512208792e-12      -1.338031027001e-12       8.025137476615e-15       5.562005973097e-16       1.893969521562e-17      -1.837363991301e-18 
 1800       4.637414096625e-11       1.035569374161e-12      -1.313550435890e-12       8.016727292729e-15       5.548791424470e-16       1.944363214102e-17      -2.064476210781e-18 
 1801       4.623914349022e-11       1.036779512785e-12      -1.289452701560e-12       8.008281172067e-15       5.535614017039e-16       1.995480005569e-17      -2.290221148580e-18 
 1802       4.610301880557e-11       1.038139966304e-12      -1.265742863841e-12       7.999799597416e-15       5.522473644879e-16       2.047310591794e-17      -2.514637694030e-18 
 1803       4.596580198478e-11       1.039648062861e-12      -1.242425980276e-12       7.991283053874e-15       5.509370200902e-16       2.099845620083e-17      -2.737764927988e-18 
 1804       4.582752826575e-11       1.041301117090e-12      -1.219507126139e-12       7.982732028855e-15       5.496303576854e-16       2.153075689156e-17      -2.959642123117e-18 
 1805       4.568823305191e-11       1.043096430090e-12      -1.196991394456e-12       7.974147012092e-15       5.483273663315e-16       2.206991349068e-17      -3.180308744154e-18 
 1806       4.554795191259e-11       1.045031289410e-12      -1.174883896034e-12       7.965528495639e-15       5.470280349698e-16       2.261583101143e-17      -3.399804448193e-18 
 1807       4.540672058313e-11       1.047102969027e-12      -1.153189759476e-12       7.956876973876e-15       5.457323524240e-16       2.316841397903e-17      -3.618169084954e-18 
 1808       4.526457496520e-11       1.049308729328e-12      -1.131914131208e-12       7.948192943510e-15       5.444403074011e-16       2.372756642998e-17      -3.835442697060e-18 
 1809       4.512155112699e-11       1.051645817089e-12      -1.111062175500e-12       7.939476903580e-15       5.431518884900e-16       2.429319191135e-17      -4.051665520315e-18 
 1810       4.497768530344e-11       1.054111465457e-12      -1.090639074487e-12       7.930729355460e-15       5.418670841625e-16       2.486519348005e-17      -4.266877983973e-18 
 1811       4.483301389650e-11       1.056702893931e-12      -1.070650028192e-12       7.921950802862e-15       5.405858827721e-16       2.544347370218e-17      -4.481120711021e-18 
 1812       4.468757347536e-11       1.059417308340e-12      -1.051100254550e-12       7.913141751838e-15       5.393082725543e-16       2.602793465229e-17      -4.694434518447e-18 
 1813       4.454140077664e-11       1.062251900825e-12      -1.031994989429e-12       7.904302710785e-15       5.380342416263e-16       2.661847791267e-17      -4.906860417518e-18 
 1814       4.439453270468e-11       1.065203849820e-12      -1.013339486650e-12       7.895434190447e-15       5.367637779869e-16       2.721500457267e-17      -5.118439614057e-18 
 1815       4.424700633174e-11       1.068270320031e-12      -9.951390180145e-13       7.886536703921e-15       5.354968695161e-16       2.781741522797e-17      -5.329213508716e-18 
 1816       4.409885889824e-11       1.071448462420e-12      -9.773988733218e-13       7.877610766654e-15       5.342335039750e-16       2.842560997991e-17      -5.539223697251e-18 
 1817       4.395012781300e-11       1.074735414180e-12      -9.601243603942e-13       7.868656896454e-15       5.329736690056e-16       2.903948843474e-17      -5.748511970798e-18 
 1818       4.380085065345e-11       1.078128298720e-12      -9.433208050982e-13       7.859675613487e-15       5.317173521306e-16       2.965894970296e-17      -5.957120316148e-18 
 1819       4.365106516590e-11       1.081624225643e-12      -9.269935513671e-13       7.850667440283e-15       5.304645407534e-16       3.028389239858e-17      -6.165090916020e-18 
 1820       4.350080926574e-11       1.085220290729e-12      -9.111479612233e-13       7.841632901740e-15       5.292152221573e-16       3.091421463845e-17      -6.372466149342e-18 
 1821       4.335012103768e-11       1.088913575914e-12      -8.957894148006e-13       7.832572525125e-15       5.279693835060e-16       3.154981404153e-17      -6.579288591520e-18 
 1822       4.319903873601e-11       1.092701149268e-12      -8.809233103663e-13       7.823486840079e-15       5.267270118430e-16       3.219058772819e-17      -6.785601014715e-18 
 1823       4.304760078480e-11       1.096580064981e-12      -8.665550643438e-13       7.814376378618e-15       5.254880940915e-16       3.283643231950e-17      -6.991446388119e-18 
 1824       4.289584577812e-11       1.100547363338e-12      -8.526901113347e-13       7.805241675139e-15       5.242526170543e-16       3.348724393656e-17      -7.196867878232e-18 
 1825       4.274381248034e-11       1.104600070705e-12      -8.393339041412e-13       7.796083266422e-15       5.230205674132e-16       3.414291819976e-17      -7.401908849130e-18 
 1826       4.259153982630e-11       1.108735199504e-12      -8.264919137883e-13       7.786901691633e-15       5.217919317294e-16       3.480335022807e-17      -7.606612862750e-18 
 1827       4.243906692155e-11       1.112949748197e-12      -8.141696295463e-13       7.777697492326e-15       5.205666964429e-16       3.546843463836e-17      -7.811023679158e-18 
 1828       4.228643304262e-11       1.117240701266e-12      -8.023725589527e-13       7.768471212451e-15       5.193448478722e-16       3.613806554472e-17      -8.015185256826e-18 
 1829       4.213367763721e-11       1.121605029192e-12      -7.911062278352e-13       7.759223398349e-15       5.181263722147e-16       3.681213655767e-17      -8.219141752909e-18 
 1830       4.198084032446e-11       1.126039688437e-12      -7.803761803332e-13       7.749954598764e-15       5.169112555458e-16       3.749054078354e-17      -8.422937523516e-18 
 1831       4.182795914831e-11       1.130541652707e-12      -7.701865432416e-13       7.740665385571e-15       5.156994847924e-16       3.817316298362e-17      -8.626590504264e-18 
 1832       4.167506532201e-11       1.135108007045e-12      -7.605357064509e-13       7.731356416153e-15       5.144910506619e-16       3.885985598456e-17      -8.830012118756e-18 
 1833       4.152218844207e-11       1.139735854452e-12      -7.514206080281e-13       7.722028371531e-15       5.132859447363e-16       3.955046407805e-17      -9.033086730537e-18 
 1834       4.136935823147e-11       1.144422284651e-12      -7.428381667331e-13       7.712681935683e-15       5.120841585005e-16       4.024483084281e-17      -9.235698204032e-18 
 1835       4.121660453985e-11       1.149164374074e-12      -7.347852819895e-13       7.703317795547e-15       5.108856833425e-16       4.094279914360e-17      -9.437729903874e-18 
 1836       4.106395734365e-11       1.153959185837e-12      -7.272588338555e-13       7.693936641023e-15       5.096905105529e-16       4.164421113028e-17      -9.639064694224e-18 
 1837       4.091144674631e-11       1.158803769728e-12      -7.202556829952e-13       7.684539164984e-15       5.084986313248e-16       4.234890823678e-17      -9.839584938094e-18 
 1838       4.075910297841e-11       1.163695162184e-12      -7.137726706489e-13       7.675126063270e-15       5.073100367537e-16       4.305673118011e-17      -1.003917249667e-17 
 1839       4.060695639786e-11       1.168630386274e-12      -7.078066186046e-13       7.665698034702e-15       5.061247178376e-16       4.376751995942e-17      -1.023770872864e-17 
 1840       4.045503749007e-11       1.173606451683e-12      -7.023543291686e-13       7.656255781077e-15       5.049426654763e-16       4.448111385500e-17      -1.043507448950e-17 
 1841       4.030337686810e-11       1.178620354691e-12      -6.974125851368e-13       7.646800007178e-15       5.037638704714e-16       4.519735142725e-17      -1.063115013091e-17 
 1842       4.015200527287e-11       1.183669078153e-12      -6.929781497652e-13       7.637331420777e-15       5.025883235265e-16       4.591607051576e-17      -1.082581549998e-17 
 1843       4.000095357329e-11       1.188749591486e-12      -6.890477667412e-13       7.627850732636e-15       5.014160152467e-16       4.663710823829e-17      -1.101894993860e-17 
 1844       3.985025276646e-11       1.193858850645e-12      -6.856181601544e-13       7.618358656515e-15       5.002469361383e-16       4.736030098979e-17      -1.121043228280e-17 
 1845       3.969993397782e-11       1.198993798110e-12      -6.826860344675e-13       7.608855909172e-15       4.990810766091e-16       4.808548444141e-17      -1.140014086201e-17 
 1846       3.955002846132e-11       1.204151362862e-12      -6.802480744873e-13       7.599343210370e-15       4.979184269678e-16       4.881249353953e-17      -1.158795349846e-17 
 1847       3.940056759961e-11       1.209328460368e-12      -6.783009453356e-13       7.589821282880e-15       4.967589774241e-16       4.954116250476e-17      -1.177374750641e-17 
 1848       3.925158290421e-11       1.214521992563e-12      -6.768412924202e-13       7.580290852484e-15       4.956027180883e-16       5.027132483098e-17      -1.195739969156e-17 
 1849       3.910310601565e-11       1.219728847831e-12      -6.758657414059e-13       7.570752647980e-15       4.944496389715e-16       5.100281328432e-17      -1.213878635033e-17 
 1850       3.895516870366e-11       1.224945900984e-12      -6.753708981852e-13       7.561207401186e-15       4.932997299849e-16       5.173545990219e-17      -1.231778326917e-17 
 1851       3.880780286736e-11       1.230170013248e-12      -6.753533488496e-13       7.551655846944e-15       4.921529809402e-16       5.246909599232e-17      -1.249426572392e-17 
 1852       3.866104053540e-11       1.235398032242e-12      -6.758096596601e-13       7.542098723124e-15       4.910093815490e-16       5.320355213174e-17      -1.266810847911e-17 
 1853       3.851491386614e-11       1.240626791960e-12      -6.767363770186e-13       7.532536770625e-15       4.898689214230e-16       5.393865816579e-17      -1.283918578729e-17 
 1854       3.836945514782e-11       1.245853112752e-12      -6.781300274385e-13       7.522970733385e-15       4.887315900734e-16       5.467424320720e-17      -1.300737138834e-17 
 1855       3.822469679874e-11       1.251073801308e-12      -6.799871175158e-13       7.513401358380e-15       4.875973769111e-16       5.541013563501e-17      -1.317253850881e-17 
 1856       3.808067136743e-11       1.256285650637e-12      -6.823041339000e-13       7.503829395629e-15       4.864662712465e-16       5.614616309367e-17      -1.333455986123e-17 
 1857       3.793741153278e-11       1.261485440050e-12      -6.850775432650e-13       7.494255598198e-15       4.853382622891e-16       5.688215249200e-17      -1.349330764346e-17 
 1858       3.779495010429e-11       1.266669935141e-12      -6.883037922802e-13       7.484680722208e-15       4.842133391475e-16       5.761793000224e-17      -1.364865353795e-17 
 1859       3.765332002216e-11       1.271835887770e-12      -6.919793075813e-13       7.475105526830e-15       4.830914908292e-16       5.835332105903e-17      -1.380046871116e-17 
 1860       3.751255435751e-11       1.276980036042e-12      -6.961004957412e-13       7.465530774298e-15       4.819727062406e-16       5.908815035846e-17      -1.394862381277e-17 
 1861       3.737268631253e-11       1.282099104291e-12      -7.006637432410e-13       7.455957229909e-15       4.808569741866e-16       5.982224185708e-17      -1.409298897510e-17 
 1862       3.723374922067e-11       1.287189803061e-12      -7.056654164412e-13       7.446385662027e-15       4.797442833703e-16       6.055541877087e-17      -1.423343381237e-17 
 1863       3.709577654677e-11       1.292248829086e-12      -7.111018615521e-13       7.436816842085e-15       4.786346223933e-16       6.128750357433e-17      -1.436982742007e-17 
 1864       3.695880188728e-11       1.297272865276e-12      -7.169694046053e-13       7.427251544594e-15       4.775279797553e-16       6.201831799945e-17      -1.450203837423e-17 
 1865       3.682285897040e-11       1.302258580693e-12      -7.232643514240e-13       7.417690547143e-15       4.764243438537e-16       6.274768303470e-17      -1.462993473080e-17 
 1866       3.668798165626e-11       1.307202630536e-12      -7.299829875948e-13       7.408134630405e-15       4.753237029839e-16       6.347541892412e-17      -1.475338402492e-17 
 1867       3.655420393708e-11       1.312101656123e-12      -7.371215784379e-13       7.398584578138e-15       4.742260453387e-16       6.420134516625e-17      -1.487225327027e-17 
 1868       3.642155993735e-11       1.316952284870e-12      -7.446763689783e-13       7.389041177193e-15       4.731313590084e-16       6.492528051323e-17      -1.498640895842e-17 
 1869       3.629008391401e-11       1.321751130275e-12      -7.526435839168e-13       7.379505217515e-15       4.720396319806e-16       6.564704296975e-17      -1.509571705807e-17 
 1870       3.615980611776e-11       1.326495088605e-12      -7.610187563859e-13       7.369977442522e-15       4.709508529679e-16       6.636646220524e-17      -1.520008193321e-17 
 1871       3.603074034127e-11       1.331182231533e-12      -7.697947085328e-13       7.360458399813e-15       4.698650138997e-16       6.708341689867e-17      -1.529956343152e-17 
 1872       3.590289627388e-11       1.335810920451e-12      -7.789635550748e-13       7.350948589295e-15       4.687821074493e-16       6.779779768404e-17      -1.539426071089e-17 
 1873       3.577628363159e-11       1.340379510387e-12      -7.885173730272e-13       7.341448512713e-15       4.677021262084e-16       6.850949476319e-17      -1.548427340457e-17 
 1874       3.565091215715e-11       1.344886350001e-12      -7.984482016515e-13       7.331958673648e-15       4.666250626861e-16       6.921839790530e-17      -1.556970162177e-17 
 1875       3.552679162002e-11       1.349329781574e-12      -8.087480424034e-13       7.322479577520e-15       4.655509093092e-16       6.992439644625e-17      -1.565064594834e-17 
 1876       3.540393181644e-11       1.353708140999e-12      -8.194088588807e-13       7.313011731590e-15       4.644796584220e-16       7.062737928813e-17      -1.572720744743e-17 
 1877       3.528234256945e-11       1.358019757774e-12      -8.304225767707e-13       7.303555644965e-15       4.634113022861e-16       7.132723489862e-17      -1.579948766017e-17 
 1878       3.516203372892e-11       1.362262954997e-12      -8.417810837990e-13       7.294111828595e-15       4.623458330804e-16       7.202385131048e-17      -1.586758860627e-17 
 1879       3.504301517158e-11       1.366436049352e-12      -8.534762296767e-13       7.284680795279e-15       4.612832429008e-16       7.271711612097e-17      -1.593161278474e-17 
 1880       3.492529680103e-11       1.370537351104e-12      -8.654998260486e-13       7.275263059667e-15       4.602235237600e-16       7.340691649130e-17      -1.599166317451e-17 
 1881       3.480888854778e-11       1.374565164090e-12      -8.778436464413e-13       7.265859138261e-15       4.591666675877e-16       7.409313914605e-17      -1.604784323509e-17 
 1882       3.469380036931e-11       1.378517785714e-12      -8.904994262107e-13       7.256469549419e-15       4.581126662301e-16       7.477567037263e-17      -1.610025690724e-17 
 1883       3.458004225004e-11       1.382393506932e-12      -9.034588624902e-13       7.247094813356e-15       4.570615114499e-16       7.545439602072e-17      -1.614900861365e-17 
 1884       3.446762420140e-11       1.386190612250e-12      -9.167136141387e-13       7.237735452145e-15       4.560131949264e-16       7.612920150170e-17      -1.619420325952e-17 
 1885       3.435655626185e-11       1.389907379714e-12      -9.302553016881e-13       7.228391989721e-15       4.549677082549e-16       7.679997178812e-17      -1.623594623331e-17 
 1886       3.424684849689e-11       1.393542080900e-12      -9.440755072919e-13       7.219064951886e-15       4.539250429469e-16       7.746659141309e-17      -1.627434340735e-17 
 1887       3.413851099913e-11       1.397092980907e-12      -9.581657746724e-13       7.209754866303e-15       4.528851904298e-16       7.812894446976e-17      -1.630950113848e-17 
 1888       3.403155388827e-11       1.400558338352e-12      -9.725176090691e-13       7.200462262509e-15       4.518481420469e-16       7.878691461076e-17      -1.634152626875e-17 
 1889       3.392598731116e-11       1.403936405355e-12      -9.871224771864e-13       7.191187671908e-15       4.508138890572e-16       7.944038504764e-17      -1.637052612607e-17 
 1890       3.382182144182e-11       1.407225427537e-12      -1.001971807142e-12       7.181931627778e-15       4.497824226351e-16       8.008923855027e-17      -1.639660852483e-17 
 1891       3.371906648146e-11       1.410423644008e-12      -1.017056988413e-12       7.172694665273e-15       4.487537338706e-16       8.073335744634e-17      -1.641988176661e-17 
 1892       3.361773265852e-11       1.413529287361e-12      -1.032369371787e-12       7.163477321424e-15       4.477278137688e-16       8.137262362077e-17      -1.644045464079e-17 
 1893       3.351783022870e-11       1.416540583663e-12      -1.047900269308e-12       7.154280135140e-15       4.467046532502e-16       8.200691851516e-17      -1.645843642525e-17 
 1894       3.341936947498e-11       1.419455752448e-12      -1.063640954223e-12       7.145103647216e-15       4.456842431501e-16       8.263612312722e-17      -1.647393688700e-17 
 1895       3.332236070766e-11       1.422273006704e-12      -1.079582660933e-12       7.135948400328e-15       4.446665742186e-16       8.326011801022e-17      -1.648706628284e-17 
 1896       3.322681426437e-11       1.424990552873e-12      -1.095716584939e-12       7.126814939039e-15       4.436516371207e-16       8.387878327243e-17      -1.649793536003e-17 
 1897       3.313274051010e-11       1.427606590834e-12      -1.112033882791e-12       7.117703809803e-15       4.426394224359e-16       8.449199857656e-17      -1.650665535693e-17 
 1898       3.304014983726e-11       1.430119313903e-12      -1.128525672034e-12       7.108615560962e-15       4.416299206582e-16       8.509964313920e-17      -1.651333800368e-17 
 1899       3.294905266567e-11       1.432526908818e-12      -1.145183031157e-12       7.099550742753e-15       4.406231221958e-16       8.570159573027e-17      -1.651809552286e-17 
 1900       3.285945944261e-11       1.434827555735e-12      -1.161996999543e-12       7.090509907308e-15       4.396190173713e-16       8.629773467244e-17      -1.652104063009e-17 
 1901       3.277138064284e-11       1.437019428217e-12      -1.178958577413e-12       7.081493608659e-15       4.386175964211e-16       8.688793784059e-17      -1.652228653477e-17 
 1902       3.268482676865e-11       1.439100693229e-12      -1.196058725778e-12       7.072502402734e-15       4.376188494957e-16       8.747208266125e-17      -1.652194694069e-17 
 1903       3.259980834984e-11       1.441069511128e-12      -1.213288366382e-12       7.063536847367e-15       4.366227666592e-16       8.805004611203e-17      -1.652013604669e-17 
 1904       3.251633594379e-11       1.442924035654e-12      -1.230638381656e-12       7.054597502295e-15       4.356293378893e-16       8.862170472107e-17      -1.651696854733e-17 
 1905       3.243442013550e-11       1.444662413922e-12      -1.248099614660e-12       7.045684929162e-15       4.346385530775e-16       8.918693456647e-17      -1.651255963354e-17 
 1906       3.235407153755e-11       1.446282786416e-12      -1.265662869035e-12       7.036799691521e-15       4.336504020283e-16       8.974561127576e-17      -1.650702499328e-17 
 1907       3.227530079021e-11       1.447783286978e-12      -1.283318908950e-12       7.027942354838e-15       4.326648744596e-16       9.029761002529e-17      -1.650048081220e-17 
 1908       3.219811856143e-11       1.449162042803e-12      -1.301058459047e-12       7.019113486489e-15       4.316819600023e-16       9.084280553972e-17      -1.649304377429e-17 
 1909       3.212253178703e-11       1.450417530954e-12      -1.318872516064e-12       7.010313577347e-15       4.307016489062e-16       9.138109462193e-17      -1.648481050757e-17 
 1910       3.204853235977e-11       1.451549650921e-12      -1.336753286391e-12       7.001542805852e-15       4.297239341633e-16       9.191246393279e-17      -1.647579574752e-17 
 1911       3.197610835361e-11       1.452558660274e-12      -1.354693255597e-12       6.992801272134e-15       4.287488094004e-16       9.243692272989e-17      -1.646599370091e-17 
 1912       3.190524777564e-11       1.453444818877e-12      -1.372684877367e-12       6.984089076270e-15       4.277762681747e-16       9.295448038443e-17      -1.645539855769e-17 
 1913       3.183593856590e-11       1.454208388902e-12      -1.390720573465e-12       6.975406318282e-15       4.268063039734e-16       9.346514638139e-17      -1.644400449099e-17 
 1914       3.176816859734e-11       1.454849634823e-12      -1.408792733687e-12       6.966753098143e-15       4.258389102141e-16       9.396893031973e-17      -1.643180565708e-17 
 1915       3.170192567573e-11       1.455368823426e-12      -1.426893715823e-12       6.958129515767e-15       4.248740802441e-16       9.446584191253e-17      -1.641879619539e-17 
 1916       3.163719753950e-11       1.455766223810e-12      -1.445015845612e-12       6.949535671017e-15       4.239118073406e-16       9.495589098724e-17      -1.640497022846e-17 
 1917       3.157397185975e-11       1.456042107392e-12      -1.463151416704e-12       6.940971663701e-15       4.229520847106e-16       9.543908748578e-17      -1.639032186192e-17 
 1918       3.151223624004e-11       1.456196747908e-12      -1.481292690615e-12       6.932437593573e-15       4.219949054907e-16       9.591544146481e-17      -1.637484518449e-17 
 1919       3.145197821638e-11       1.456230421418e-12      -1.499431896688e-12       6.923933560330e-15       4.210402627471e-16       9.638496309582e-17      -1.635853426795e-17 
 1920       3.139318525709e-11       1.456143406310e-12      -1.517561232048e-12       6.915459663615e-15       4.200881494752e-16       9.684766266541e-17      -1.634138316712e-17 
 1921       3.133584476274e-11       1.455935983304e-12      -1.535672861561e-12       6.907016003014e-15       4.191385585998e-16       9.730355057538e-17      -1.632338591984e-17 
 1922       3.127994406601e-11       1.455608435452e-12      -1.553758917794e-12       6.898602678060e-15       4.181914829749e-16       9.775263734299e-17      -1.630453654698e-17 
 1923       3.122547043163e-11       1.455161048148e-12      -1.571811500973e-12       6.890219788226e-15       4.172469153835e-16       9.819493360109e-17      -1.628482905236e-17 
 1924       3.117241105628e-11       1.454594109125e-12      -1.589822678939e-12       6.881867432930e-15       4.163048485376e-16       9.863045009832e-17      -1.626425742280e-17 
 1925       3.112075306847e-11       1.453907908461e-12      -1.607784487107e-12       6.873545711533e-15       4.153652750778e-16       9.905919769931e-17      -1.624281562804e-17 
 1926       3.107048352848e-11       1.453102738584e-12      -1.625688928426e-12       6.865254723338e-15       4.144281875738e-16       9.948118738482e-17      -1.622049762077e-17 
 1927       3.102158942823e-11       1.452178894275e-12      -1.643527973334e-12       6.856994567593e-15       4.134935785236e-16       9.989643025197e-17      -1.619729733659e-17 
 1928       3.097405769123e-11       1.451136672668e-12      -1.661293559720e-12       6.848765343483e-15       4.125614403537e-16       1.003049375144e-16      -1.617320869399e-17 
 1929       3.092787517243e-11       1.449976373259e-12      -1.678977592879e-12       6.840567150139e-15       4.116317654192e-16       1.007067205024e-16      -1.614822559433e-17 
 1930       3.088302865818e-11       1.448698297906e-12      -1.696571945471e-12       6.832400086632e-15       4.107045460031e-16       1.011017906633e-16      -1.612234192182e-17 
 1931       3.083950486607e-11       1.447302750834e-12      -1.714068457479e-12       6.824264251974e-15       4.097797743168e-16       1.014901595613e-16      -1.609555154352e-17 
